can,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,number_of_atoms,zero_point_correction,C1_APT_charge,C1_ES_root_Mulliken_charge,C1_ES_root_NPA_Rydberg,C1_ES_root_NPA_charge,C1_ES_root_NPA_core,C1_ES_root_NPA_total,C1_ES_root_NPA_valence,C1_Mulliken_charge,C1_NMR_anisotropy,C1_NMR_shift,C1_NPA_Rydberg,C1_NPA_charge,C1_NPA_core,C1_NPA_total,C1_NPA_valence,C1_VBur,C2_APT_charge,C2_ES_root_Mulliken_charge,C2_ES_root_NPA_Rydberg,C2_ES_root_NPA_charge,C2_ES_root_NPA_core,C2_ES_root_NPA_total,C2_ES_root_NPA_valence,C2_Mulliken_charge,C2_NMR_anisotropy,C2_NMR_shift,C2_NPA_Rydberg,C2_NPA_charge,C2_NPA_core,C2_NPA_total,C2_NPA_valence,C2_VBur,O1_APT_charge,O1_ES_root_Mulliken_charge,O1_ES_root_NPA_Rydberg,O1_ES_root_NPA_charge,O1_ES_root_NPA_core,O1_ES_root_NPA_total,O1_ES_root_NPA_valence,O1_Mulliken_charge,O1_NMR_anisotropy,O1_NMR_shift,O1_NPA_Rydberg,O1_NPA_charge,O1_NPA_core,O1_NPA_total,O1_NPA_valence,O1_VBur,O2_APT_charge,O2_ES_root_Mulliken_charge,O2_ES_root_NPA_Rydberg,O2_ES_root_NPA_charge,O2_ES_root_NPA_core,O2_ES_root_NPA_total,O2_ES_root_NPA_valence,O2_Mulliken_charge,O2_NMR_anisotropy,O2_NMR_shift,O2_NPA_Rydberg,O2_NPA_charge,O2_NPA_core,O2_NPA_total,O2_NPA_valence,O2_VBur
CN(C(=O)OC(C)(C)C)C1(C(=O)O)CCC1,-784.7951259503628,4.943392499197723,3973.5235378320253,2010.083782508659,-785.0884254343824,0.3168059622051493,-784.8124543704056,-784.8575063343336,0.25442590785037567,-784.7941819503629,0.3177499622051493,2.3987221768748017,0.11752732972962303,4184.9794278567715,0.128697677934184,-0.24622500766380703,0.011170348204560988,229.2754,1819.3842818938026,35.0,0.29947754216242384,0.23246823596726718,-0.35282036126844357,0.030534881681280303,0.06039812240185282,1.9988739837831797,5.939601877598148,3.9101930121336874,-0.34936425165520524,31.634009235673535,132.61712996813645,0.028080273266880493,0.04218406523854452,1.9988435253680876,5.957815934761457,3.930892136126488,0.8200092357075469,1.0290037004917072,0.08332668914563213,0.05718329700024966,0.5131477489937786,1.999172261641187,5.486852251006222,3.430490217732873,0.2649024666066848,97.83607981092965,21.570302675559393,0.06177576232640497,0.865701752575957,1.9991757870092746,5.134298247424043,3.0733531727202763,0.6320471659380905,-0.7144419133826242,-0.2313139956579453,0.013284405593203501,-0.5506955602875678,1.99974,8.550695560287568,6.537667917378409,-0.23137215852795068,518.3176564516517,-44.51300594106236,0.010557193108523771,-0.618938726991581,1.9997100000000003,8.618938726991582,6.608674830043599,0.45104546823871833,-0.6780836387645435,-0.23464437443113637,0.010558178681220885,-0.7316840935780817,1.9997000000000003,8.731684093578082,6.7214259148968605,-0.1914398647416571,168.70416014561982,152.16225095777767,0.010185582484906834,-0.7083508935548674,1.99968,8.708350893554869,6.698485311069962,0.4681904142456537
CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)O,-938.1661688114791,3.087577753974352,6818.687946029383,2476.4972119745003,-938.5231205446628,0.3672143418397187,-938.1867571334193,-938.2384322249675,0.2949509924094923,-938.1652247583058,0.36815834183971863,2.1645356459067213,0.12905546091475728,7079.290615177694,0.11632730071220988,-0.24538276162696718,-0.012728160202547408,279.3352,2325.530019564301,40.99999999999999,0.3466263491735031,0.26827402414357343,-0.023126336634842502,0.025322967650546764,-0.1340387298585402,1.9989405916397116,6.134038729858539,4.109771135968208,-0.011680900536567541,31.885149931837724,134.13825156736686,0.023610883786035288,-0.1371074866743861,1.9989384809318163,6.1371074866743855,4.114561946428141,0.7492155968252743,1.055580470498803,0.11667146162494016,0.05865408374210685,0.7414364739706396,1.9992907589407227,5.258563526029359,3.200617885707957,0.17727460124619537,94.43728523497668,26.163424391194408,0.057421636509841965,0.8574524805043455,1.999287693615047,5.142547519495654,3.0858382485507865,0.6035426648735487,-0.7075318346144543,-0.2489067385673102,0.011626732419744747,-0.6218364594942789,1.9997136177458752,8.621836459494277,6.610494168357043,-0.2254214905829129,558.7994754297878,-71.20411024944747,0.010793467296248468,-0.6076071709550155,1.999704858956789,8.607607170955013,6.597108144941276,0.45188074568052433,-0.6953603566884254,-0.2070158478579871,0.010691240403451912,-0.7166406851483649,1.9996867947526475,8.716640685148365,6.706265564574704,-0.18972818814188808,175.1510034754625,147.06537335940914,0.01037269671065253,-0.7042412552723827,1.999682188923677,8.704241255272382,6.694186901370872,0.4346136663006126
CN(CC(=O)O)C(=O)c1ccco1,-664.7311101179855,3.863161778880128,2568.3523189827297,1354.5233108369093,-664.9071809646715,0.18251560177345455,-664.7432298849596,-664.7837006003411,0.12992511941776724,-664.7301661179855,0.18345960177345455,3.346250385509531,0.1416956773677613,2637.934196927254,0.10720509203750363,-0.24890076940526498,-0.0344905853302577,183.1634,1270.3127716920783,22.0,0.17039583479939602,0.20078161578497897,0.07071284102830101,0.021572462833125455,-0.3354975216748635,1.9990988115918922,6.335497521674864,4.314826260190651,0.0887150260927455,43.40517560488767,145.46955779764468,0.021369966643460702,-0.33627730160266667,1.999096279157834,6.336277301602666,4.315807322018401,0.5944416518671165,1.1022297355099506,0.15384319979038938,0.05576948655172033,0.8443736646610663,1.9993900000000002,5.155626335338934,3.1004668358464085,0.15480178814295212,93.10872490645673,28.165309559657462,0.055965771619934275,0.8517949152129246,1.9993862662170292,5.148205084787075,3.0928493131671413,0.5567979111860872,-0.7070057398707561,-0.22632645057549108,0.010947952611037108,-0.60140189615733,1.9997062662170293,8.601401896157329,6.590750766200135,-0.2345958516068517,553.7370892126977,-56.515906594067346,0.010802649134765313,-0.6088912310600135,1.9997062662170293,8.608891231060014,6.598381683736924,0.4361798061339392,-0.7349699545355599,-0.19777611341240547,0.010390127391674636,-0.7041229889357435,1.99968,8.704122988935744,6.69405595041494,-0.20001323928956952,176.36665506309745,155.05826596466204,0.010293560207023706,-0.7053133285491571,1.99968,8.705313328549156,6.695336653355442,0.3682535660879101
CN(CC(=O)O)S(=O)(=O)c1ccccc1,-1102.0687540050799,5.849279013396161,3040.6242392515487,2016.4671009479348,-1102.2674813501167,0.21576116857663694,-1102.082843814003,-1102.1254533650979,0.1590619642885776,-1102.0678099896732,0.21670516857663694,4.147103466740184,0.14874393987564094,3459.7058971325214,0.11050380461827397,-0.2592477444939149,-0.038240135257367,229.25019999999998,1823.4436049796,26.0,0.20167135965366978,0.1900351322471605,0.0800407325341417,0.02205335270394539,-0.34819873333891965,1.9990868923161527,6.3481987333389185,4.327058642385475,0.08368142164673606,49.80823919678893,146.4876578628237,0.021474916960278773,-0.34386075418368633,1.9990967359492746,6.343860754183686,4.323297373751535,0.6080850543330847,1.0510676074616456,0.15172594075092966,0.054784056559895475,0.8320966892344515,1.999358750832174,5.167903310765547,3.1137548052154487,0.15111540813637042,94.48839892845069,28.683256690557492,0.054952676409069784,0.8456156669080943,1.9993701263752282,5.154384333091905,3.1000588019215805,0.5731298281910175,-0.6866392108818888,-0.21707840408517753,0.011121691839549617,-0.5881159366178124,1.9997099884633849,8.588115936617811,6.5772844057633355,-0.23467661384280208,556.6516525630466,-65.12488321971104,0.011008849245888262,-0.6116531470873863,1.9997099884633849,8.611653147087384,6.600935871297441,0.513413972101667,-0.7148991558329125,-0.19322504903362747,0.010349958978879484,-0.6989302988839068,1.9996799769267697,8.698930298883907,6.688900346823447,-0.19546560519908018,178.59090904126208,151.72600137789527,0.010396345882850995,-0.703541327574439,1.9996799769267697,8.703541327574438,6.693465004764818,0.3640341301164799
CN(CC(=O)O)c1ncc(C=O)cn1,-698.9613826587213,1.4246681444517377,3228.7065977618763,1543.96157836762,-699.136287899734,0.18918906354075032,-698.9742300826761,-699.0152739952191,0.13529814990230843,-698.9604386587213,0.19013328830923076,3.3719953718932656,0.15324615583549975,3465.86600030494,0.09086154678390822,-0.24410770261940795,-0.062384609051591544,195.17740000000003,1542.7392596329846,23.000000000000004,0.17634220277791582,0.23404487670314914,0.10650012251719118,0.021045466631326455,-0.3340667697367003,1.9991016815401403,6.334066769736701,4.313920461444398,0.10377199857420402,43.43013759695709,144.63304516552495,0.021035484762869004,-0.33648088319815883,1.9991000000000003,6.33648088319816,4.316351329724275,0.5829433157757842,1.1026295545684106,0.14779024940649996,0.05545688289734177,0.8522963362834524,1.9993873390946253,5.147703663716548,3.092857760184441,0.15085335959707186,91.90137449452071,28.86589967862317,0.055202934748966134,0.8527588436721785,1.9993900000000002,5.147241156327822,3.0926542923539113,0.542191986517151,-0.7160334344292006,-0.23639780053356088,0.010838126697681097,-0.6093857529459763,1.9997100000000003,8.609385752945977,6.5988398739331,-0.23353184728034343,553.4048844507909,-58.286945187997205,0.010841766968291342,-0.6066500437820914,1.9997100000000003,8.606650043782093,6.596100524498605,0.4095046718225035,-0.7254720912629307,-0.19761791445944624,0.010291662616708773,-0.7062389517124796,1.9996800000000001,8.70623895171248,6.696265308186772,-0.19671696608186015,174.37717663361775,153.63803426750036,0.010269414931904157,-0.7050850618293198,1.9996800000000001,8.70508506182932,6.695134805236441,0.38296582931264955
CN1CC(C(=O)O)CC1=O,-513.5807569379507,3.9867699488607617,1574.0990411685186,1182.5405462095798,-513.7397442477081,0.1646778751757697,-513.590319980012,-513.6262450103428,0.11918980278350466,-513.5798129379507,0.1656218751757697,3.246167087488724,0.12743205925251544,1572.6431915660542,0.1247064501578755,-0.25213850941039095,-0.002725609094639952,143.142,1110.4368017755748,19.0,0.1551148331143744,-0.06561558758747263,-0.2580133833759205,0.021073184551894213,-0.3491561404345131,1.9989727789946639,6.349156140434513,4.3291148106476705,-0.2831234058510178,33.05867773213652,157.30927561796648,0.01737020129486056,-0.37035214051509857,1.9989399999999997,6.370352140515099,4.35404316838986,0.6510638847692957,1.12552496681053,0.08832821198171423,0.05809371104413287,0.6386416615426951,1.9993055800105624,5.361358338457304,3.303956978867279,0.21621466083917223,96.35338023838145,25.756091200520164,0.05763861726460072,0.8678508413831,1.9992841370706607,5.132149158616899,3.0752284728169688,0.5385408204679158,-0.7116201459700773,-0.25273085016606556,0.012134095859461283,-0.597131006844034,1.9997280383498086,8.597131006844034,6.585264238875047,-0.2304754735855763,549.7144297462924,-61.23472422168354,0.010559135528263564,-0.6081536621268011,1.9997099999999999,8.608153662126801,6.597882458063206,0.39355027571336454,-0.7166267987199267,-0.23104218638314736,0.010784159110849682,-0.7260763962845742,1.999694633759716,8.726076396284574,6.715598832583631,-0.19936601177385194,175.41684712463433,149.3548009806527,0.010270235791512955,-0.7052214845408653,1.9996799999999997,8.705221484540864,6.695266614989636,0.3863877780103334
COC(=O)C1CN(C(=O)OC(C)(C)C)CCC1C(=O)O,-1012.3192238979458,7.602305289720766,7021.293508469007,2291.6553633582907,-1012.6749296755488,0.36653389205283765,-1012.340068154825,-1012.3915647473319,0.2941935925667955,-1012.3182798979458,0.367478572805829,2.4317650666857413,0.1253083451533684,7247.274166614816,0.12232640509959028,-0.24763475025295867,-0.002981940053778096,287.312,2363.92843484333,41.0,0.3456893296251813,-0.03909265140107716,-0.14473435827734105,0.023392635383246877,-0.34014255714236924,1.9989845916987194,6.34014255714237,4.317763885805159,-0.18561567417530053,25.280675904146666,152.1775454482149,0.019193609975247314,-0.3645406294868078,1.9989316169358766,6.364540629486808,4.346407152039891,0.7363136061762097,1.0682906357327024,0.008899840649631337,0.05992638132457875,0.5334066988373201,1.9993166397474502,5.46659330116268,3.4073449146574775,0.2031311200179237,99.81528112182247,24.808999480511826,0.06071030738305625,0.8680770568714242,1.999278455704924,5.131922943128576,3.0719341809497362,0.6221491319876069,-0.7186363768344575,-0.2975399621616226,0.012775059872869057,-0.6464134049018218,1.9997281517546743,8.646413404901823,6.633908750268398,-0.2346441428451345,546.6422272234012,-69.85721249701092,0.010426308923627227,-0.6131568858609899,1.999701614987368,8.61315688586099,6.603029131423407,0.47743522640461555,-0.6933951004312486,-0.24730051461622507,0.011090797700017191,-0.7500776435993778,1.9996965380166694,8.750077643599377,6.739287119170045,-0.19316788193489431,176.2123584299485,146.88990464528126,0.010322059075369719,-0.7057998770898765,1.9996700021585039,8.705799877089877,6.695807816205576,0.4309097195913396
COC(=O)CCC(NC(=O)OC(C)(C)C)C(=O)O,-935.0495941612547,4.250858484242848,5380.613057117189,2059.8916149349147,-935.366194737446,0.3285433973133021,-935.0698036727927,-935.1205285447973,0.25760909539619564,-935.0486501612547,0.32948747918712373,3.745921860739323,0.1312070148839906,6096.452954894384,0.13444250928539267,-0.2656495241693833,0.0032354944014020334,261.2742,2144.8672606872433,37.0,0.3083339046377082,0.21754963657249426,-0.020743488898893866,0.026695286107078286,-0.12388400199778025,1.9989852951592224,6.12388400199778,4.09820337866893,-0.0359379003830673,31.44333740743485,144.07188419140587,0.02410664093185718,-0.15941930888631925,1.9989520539835728,6.15941930888632,4.136361153694834,0.7154311472004105,1.1394466809400978,0.04230373615326027,0.0556970360441617,0.5480427424881922,1.9993337771817097,5.4519572575118085,3.396927321991317,0.19335510275189285,95.04219668839154,25.67466961242422,0.05646546302212119,0.8612659160204383,1.999307886128501,5.138734083979562,3.082968651425895,0.54473737727279,-0.7537438589029539,-0.16193071900997355,0.013505391626581044,-0.4378253395041587,1.9997345759872367,8.437825339504158,6.424586100236427,-0.23128595513310313,551.102882724649,-55.51942531834456,0.010644337344125284,-0.609241267800708,1.9997091543267222,8.609241267800709,6.59887991850007,0.39443088495386164,-0.7146242936470236,-0.20652185423517658,0.01013824296225797,-0.6936121982003918,1.999704286650663,8.693612198200391,6.683776449382004,-0.1960285832705327,166.61371303122715,146.9678472935916,0.010013439876456259,-0.7068650082201345,1.9996873179058468,8.706865008220136,6.697164333412146,0.4026182881847252
COC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,-1008.7503528685176,1.873572474791136,7724.410006837387,2281.064647502502,-1009.0359587641545,0.29732252504374734,-1008.7696461815536,-1008.8215951413811,0.22608021863113337,-1008.7494086767848,0.29826723115483883,1.4632940114289015,0.1376574050743157,8893.149900364078,0.12304788399483485,-0.2607052890691506,-0.014609521079480851,281.2646,2138.463798973464,35.0,0.27802944620502223,0.3161839234512901,-0.04263094060083968,0.02398584161222183,-0.1444432882689695,1.9989883341107297,6.1444432882689695,4.121475002944648,-0.04233136876379641,26.85888044770522,142.66976489924858,0.023972034630422523,-0.14426897771153538,1.9989883341107297,6.144268977711535,4.121308918174532,0.6948763843674862,1.111839921853623,0.20968555488856314,0.05746644163568264,0.8650067331829859,1.9993164375055943,5.134993266817014,3.078210530790866,0.2097561697475536,94.88590841659918,25.536498508987666,0.05745229397039096,0.8651910520581475,1.9993164375055943,5.134808947941853,3.0780403182046996,0.5842725964178119,-0.7468996860560142,-0.23322472696923013,0.010708575001391205,-0.6123080462191656,1.999704685427945,8.612308046219166,6.601891840864862,-0.2333221580774809,542.8373257288964,-53.56015686445424,0.010705896150153526,-0.6123973582489775,1.999704685427945,8.612397358248977,6.60198869399869,0.43380566064142306,-0.7112206457090178,-0.18607121189087467,0.010276121575741712,-0.6993373610623663,1.9996705692419965,8.699337361062366,6.689386387969659,-0.1860994656484761,159.07266133662395,153.40882157388373,0.01027369536847164,-0.6993509846971959,1.9996705692419965,8.699350984697196,6.6894026039007795,0.4488203649259033
COC(=O)[C@H](CC(=O)O)NC(C)=O,-703.0259963325029,2.0851673658125494,2768.5699998081955,1505.084387580238,-703.2200698187364,0.20404594337711704,-703.0405170848915,-703.0844864562546,0.14555539769231482,-703.0250513700857,0.20498995184829805,3.208498611218504,0.136656228409994,2777.139444712353,0.12630162784579066,-0.26295785625578466,-0.01035460056420333,189.16760000000002,1473.221027289855,24.0,0.18952423704267424,-0.14250973750014706,0.0038235343893388597,0.017431425521903524,-0.5649873287995723,1.9990403325217445,6.564987328799573,4.548510746248242,-0.007164313487775886,37.31470184967482,158.53066304429572,0.016593246754943725,-0.5600094246572834,1.9990406236389915,6.5600094246572835,4.544375306453413,0.6149689350978338,1.1674423774191562,0.14934713262006588,0.05810681092906242,0.8387580710743103,1.9993354048393612,5.16124192892569,3.103799628445456,0.16175772975785688,98.4830203365646,28.49014389294189,0.05723455238370318,0.8624099083314948,1.9993303325217446,5.137590091668505,3.0810211938369125,0.5511085966692891,-0.7398450012354155,-0.24437849344645937,0.010841169490662599,-0.6129549526757647,1.9997056112447982,8.612954952675764,6.602408335038429,-0.24220758450671925,534.3354671999601,-61.784987546462375,0.010609944861513705,-0.6144018610724388,1.9997005389271814,8.614401861072439,6.604086843893308,0.4014700821674084,-0.7062515690529758,-0.2029315525024861,0.010502986999574707,-0.7097040381780373,1.9996800000000001,8.709704038178037,6.699520966466653,-0.19862543953589493,178.8143212047743,146.01717213594506,0.010379328751625255,-0.7060560555864711,1.9996800000000001,8.706056055586473,6.695992507503264,0.4002155987355324
COC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C,-935.0521422750468,1.075766588985389,5646.3174558954,2098.619557620411,-935.3689841065346,0.3286571661756844,-935.0722535709718,-935.1220600925124,0.2587383974253007,-935.0511982374991,0.32960116828272895,2.00086802513805,0.13004649876434662,5998.0929296784025,0.13459523569127638,-0.264641734455623,0.004548736926929735,261.2742,1739.8672133050025,37.0,0.3085457740807799,-0.05544663377058711,-0.004971233882008123,0.015780712459898427,-0.5051900384761026,1.99908315660982,6.505190038476102,4.490327100917801,-0.06476100690776397,30.600342641805504,165.43930689788732,0.015150074807004133,-0.5534824723755919,1.9990401848630588,6.553482472375592,4.539291309576046,0.5960468631145133,1.1244596914091054,0.05461242731202517,0.0516110484452516,0.5933528474029683,1.9993658941752421,5.406647152597031,3.3556603692580347,0.1785721670745259,99.17702855183008,26.564171810754925,0.05789300152850288,0.8691965897376035,1.9993400796407483,5.130803410262397,3.073571245985909,0.5877436500755284,-0.7261394189816481,-0.12687768817356904,0.012774683952192124,-0.3656975919413108,1.9997348903345666,8.365697591941311,6.353188017654552,-0.25634000863573253,542.5613731388214,-52.97266742092496,0.010170874727908615,-0.6293474799420437,1.9997004660809148,8.629347479942043,6.619475763655963,0.44981650400782974,-0.7142455275313874,-0.1928121078484313,0.010953799806190875,-0.6701856415285882,1.999696323615997,8.670185641528587,6.659535532725053,-0.19823793917892643,180.40494969726413,147.84201632471667,0.010304453421516894,-0.7012907598510586,1.999670505425758,8.701290759851059,6.6913157460892245,0.4100207313043275
COC(=O)[C@H]1CC[C@@H](C(=O)O)C1,-611.8782827475202,1.2649328036613834,1879.6117550834786,1415.6410882258167,-612.0827776095387,0.2121251426092815,-611.8899019524868,-611.9285197795418,0.16188830298798584,-611.8773387475202,0.21306961863913498,2.3494337245535784,0.1350510965497572,2245.4817000779544,0.14275498027926745,-0.2778060768290247,0.0077038837295102585,172.18040000000002,1395.3279280075233,24.000000000000007,0.20050602719206362,-0.06041634145793762,-0.22536470691715263,0.019081569612925012,-0.34654016121214254,1.9989402368243145,6.346540161212144,4.328512712481522,-0.23979732200674775,26.20156267830541,151.95507264952676,0.01771909895433703,-0.36674254875881046,1.9989272201738073,6.366742548758812,4.35009966154635,0.685655367349091,1.0775372138668904,0.16706510059030044,0.05734605347089212,0.747037486862453,1.9992692545640343,5.252962513137548,3.1963489825907088,0.22200834635396888,102.55831663104303,22.053720411757233,0.0593698851574401,0.8720034653483291,1.9992646272820171,5.127996534651672,3.069363799700301,0.6110438345483021,-0.7170388008655116,-0.1904946724575987,0.01154690390305932,-0.5090713783450025,1.9997140316618731,8.509071378345004,6.497813412092128,-0.24918470208229992,549.1653985359534,-56.71501014620842,0.010361901270218288,-0.6265243689153877,1.9997000000000003,8.626524368915389,6.616458602839875,0.49336069628511803,-0.6938218452652799,-0.19039418040430822,0.010572886491128322,-0.6893141306720871,1.999682716777413,8.689314130672088,6.679059586211,-0.19315956547388596,170.18827962976818,148.51147268663792,0.010336858467696256,-0.7029918783224972,1.9996715214110792,8.702991878322498,6.6929834984437235,0.4172162598377783
COC(=O)[C@H]1CC[C@H](C(=O)O)CC1,-651.1088384955883,1.5295603664339519,3398.061228727909,1629.3736522873883,-651.3472831924054,0.24233648065076718,-651.1217817744077,-651.1628868649424,0.1882882500280656,-651.1078944955161,0.2432806194007086,1.355005361579808,0.13572118490851823,3427.9841234264477,0.14560449877562243,-0.2813256836841407,0.009883313867104181,186.2072,1561.3016923094688,27.0,0.22939420162422114,-0.06609029569257802,-0.22995952000025788,0.01740585797299963,-0.35581533570387264,1.9989355582484833,6.355815335703873,4.3394739192487215,-0.2340657784644164,27.72262903340399,152.15189054250703,0.01697087601877967,-0.3631576356859624,1.99893000225706,6.363157635685962,4.347256758757882,0.6878373655101586,1.1279053038786753,0.19701780247881973,0.057522267126669704,0.819707900228001,1.999270000927834,5.180292099771999,3.1234928207469035,0.22095187736022814,99.16053134227897,23.460489837485994,0.058249867937817675,0.8750351465845577,1.9992702116566636,5.124964853415442,3.0674463730244472,0.5442546153892024,-0.7308276270437072,-0.21348538506490478,0.010831702594133937,-0.5656076873882463,1.999714165982747,8.565607687388246,6.555056193550461,-0.23608815726669383,546.6342360434567,-61.829807194700024,0.01039739006206836,-0.6127876711804511,1.999709998885907,8.61278767118045,6.602673271006178,0.39054153280927356,-0.7182822251336471,-0.20184235846429693,0.010186201585440893,-0.705098540021653,1.999684165982747,8.705098540021652,6.69521956202368,-0.20238030330426973,180.16062019425368,150.0849630904914,0.01016226687000413,-0.7108481734456646,1.9996813873131551,8.710848173445665,6.700995909223772,0.39478183698595803
COC(=O)c1ccc(CC(=O)O)cc1,-686.773019910929,5.094156763232506,3940.7714115562967,1609.1289481648196,-686.9694635915291,0.20079574056833094,-686.7860980416175,-686.8287612691531,0.14505404738142158,-686.7720759109291,0.20173974056833094,2.8972691772893304,0.15969371256859913,4025.860242352883,0.10707011447695483,-0.26676382704555396,-0.0526235980916443,194.1866,1540.321852495882,24.0,0.18771760987980196,-0.09166862634874129,0.05442019245637908,0.016740093610315657,-0.5519823876421706,1.9990200000000002,6.5519823876421714,4.5362155983232935,0.05030054865731575,20.802323841970093,152.37179737374987,0.016686876444563646,-0.5582822133907985,1.9990100000000002,6.558282213390799,4.542582032654797,0.5530768670310884,1.1408093597158007,0.15435039177187326,0.055987399198679594,0.8661545852382093,1.999363304291438,5.133845414761791,3.0785047112716732,0.15704719304005252,93.48861364322285,28.56601394296718,0.05564009361031566,0.8675577347321644,1.999363304291438,5.132442265267836,3.0774388673660824,0.519179434546396,-0.7233210491545029,-0.24198557110628838,0.010864001296925933,-0.6157293159637715,1.9997100000000003,8.615729315963772,6.605155314666845,-0.23116764222516922,533.0530577399871,-67.76477442863676,0.010884001296925933,-0.6050078830450176,1.9997100000000003,8.605007883045017,6.594413881748093,0.38061923675677767,-0.718134131308551,-0.2034250868487178,0.010447828342479884,-0.710351326339179,1.999683304291438,8.710351326339179,6.7002201937052615,-0.2001951236443811,173.87905016065875,147.2231070306717,0.010457828342479884,-0.7073432431042708,1.999683304291438,8.70734324310427,6.697198806178915,0.3853772904837036
COC(C(=O)O)c1ccccc1,-573.5881976954604,1.634721942232037,2099.7910479135253,1275.757086043657,-573.7692642305242,0.18814015456836403,-573.5992715855148,-573.6374902614633,0.13884760594344617,-573.5872536779715,0.18908415456836403,1.684227338900468,0.13966171813484052,2172.306326081729,0.11768387771893753,-0.25734559585377803,-0.02197784041590299,166.1762,1428.2442425047807,21.999999999999996,0.177066154763735,0.4380693503913465,0.2028587530368611,0.029606575755391513,0.015643558448853075,1.998852216326076,5.984356441551147,3.955894311152514,0.20488731926041456,44.92699746505762,112.17650986706604,0.028240040602533902,0.016030870000586346,1.9988408161152473,5.983969129999413,3.956894426851527,0.677940117472911,1.0282363113394373,0.12840031236435426,0.0578078795924492,0.7654053128443259,1.9993289539915522,5.234594687155674,3.177457679791121,0.16986795342940883,93.71682084432061,26.766186066202668,0.05760341002429168,0.8467465194700271,1.999345230956433,5.153253480529973,3.0963031655431976,0.5712225889347345,-0.7029014999309906,-0.22016339863890622,0.01186665182569962,-0.5768042249963847,1.9997087287170554,8.576804224996383,6.5652242359618995,-0.2294155022012663,531.809966793127,-55.785570604144446,0.011212416755183132,-0.6052690978008519,1.9997052609780268,8.605269097800852,6.594350148784697,0.40536600675079215,-0.6761239314388697,-0.19155683816173266,0.011061380954253327,-0.7000153558830394,1.9996782511196884,8.700015355883039,6.6892761168372665,-0.18795802125455963,163.20258259851516,152.76853782201488,0.010870837144753464,-0.7005798543291418,1.9996747390219727,8.700579854329142,6.690029669670687,0.41923362474972786
COC(C)(C(=O)O)c1cccc2ccccc12,-766.1758777905083,1.6464242990503275,3536.824592510167,1913.9658847563753,-766.4316040794185,0.26741168205779153,-766.1907182964201,-766.2327067681849,0.21058253797577153,-766.1749331375254,0.26835568205779153,2.104271206290906,0.13950527638076782,3646.964821562504,0.09032904011368018,-0.22983431649444802,-0.04917623626708764,230.26280000000003,2084.7947040821164,31.000000000000007,0.25257101781549,0.49085713482194515,-0.08245845631400668,0.02794238570459165,0.18537722754998734,1.9987469307802892,5.814622772450013,3.7879335367125266,-0.08162697444631417,43.17875475488884,112.23366037760061,0.02752219735398259,0.1913443173401812,1.9987369307802891,5.80865568265982,3.782394971219863,0.8146290263634094,1.005021138182891,0.19731229191857141,0.0624229559793968,0.8582014374066587,1.999242777302424,5.141798562593342,3.080129359140986,0.19961514418872087,96.19099559696521,23.819083816266108,0.06174187039605906,0.8615116510521952,1.9992478307786437,5.1384883489478055,3.077500150331394,0.6266463522250636,-0.6931731003236347,-0.21674967476053386,0.011024852561339131,-0.5972637685620372,1.9997000000000003,8.597263768562039,6.58653994850265,-0.2181475160546142,547.0591519931468,-58.33134228932805,0.010987043948091118,-0.5999567386118072,1.9997000000000003,8.599956738611809,6.589269694663717,0.43838568827735647,-0.6658800913197592,-0.18162666054063742,0.010704624184913499,-0.6975778348147182,1.999670951754558,8.69757783481472,6.687205729045783,-0.18347122001025806,159.4844044057924,146.10645989657806,0.010679065540415741,-0.6993106726739652,1.999670951754558,8.699310672673967,6.688955238798873,0.44885018801528986
COC(C)C(=O)O,-382.20036,1.7999,773.3637,893.44,-382.32809146600005,0.131455,-382.208393,-382.24118,0.090635,-382.199415,0.132399,0.9655,0.130265,791.1595,0.136225,-0.26649,0.00596,104.1054,864.147,15.0,0.123422,0.470066,0.068482,0.02658,0.04767,1.99897,5.95233,3.92678,0.071275,55.733450000000005,117.5934,0.02464,0.01575,1.99895,5.98425,3.96066,0.6274386406544997,1.019318,-0.035325,0.05494,0.47967,1.99936,5.52033,3.46603,0.137218,100.14365000000001,23.1248,0.05804,0.83181,1.99933,5.16819,3.11081,0.5564820641913153,-0.719907,-0.152234,0.01442,-0.41463,1.99974,8.41463,6.40048,-0.242162,528.21375,-54.73295,0.01101,-0.61521,1.99971,8.61521,6.60449,0.3772026431718062,-0.676317,-0.204905,0.01109,-0.68813,1.99971,8.68813,6.67733,-0.186135,167.8953,148.24065000000002,0.01103,-0.69829,1.99968,8.69829,6.68758,0.4251101321585903
