,UMAP1,UMAP2
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCCC1C(=O)O,4.3218246,0.023757033
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCCC[C@@H]1C(=O)O,4.003696,-0.4170776
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC[C@@H](C(=O)O)C1,2.177617,1.1437558
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCC[C@H](CC(=O)O)C1,0.8166996,2.1023118
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCN(C(=O)OC(C)(C)C)C(C(=O)O)C1,3.6028373,1.1756699
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCOC(CC(=O)O)C1,1.4405829,2.5068858
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCOC[C@H]1C(=O)O,4.0528293,0.47010612
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCSC(C(=O)O)C1,3.7264132,1.8200078
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCSCC1C(=O)O,3.8708282,1.2326465
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CC[C@@H](C(=O)O)C1,2.1994412,2.3183117
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CC[C@H]1C(=O)O,4.1570396,-0.19696568
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCc2cc(CC(=O)O)ccc2C1,6.8159375,7.944567
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CCc2cc(CCC(=O)O)ccc2C1,5.4228997,7.576882
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1CSC(C)(C)C1C(=O)O,5.047703,1.8110493
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1C[C@H](C(=O)O)[C@@H](c2ccccc2F)C1,3.6474466,5.1370716
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)O,4.8717704,2.6319292
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N1[C@@H](C(=O)O)CC[C@H]1c1ccccc1,5.152469,2.9164495
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC(CC(=O)O)C1CCC1,1.0282959,2.6421728
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC(CC(=O)O)c1cccc(Cl)c1,4.727215,6.6169786
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC1(CC(=O)O)CCC1,0.022904715,2.2270608
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC1CC(C(=O)O)C1,-0.5522955,-1.0848116
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC1CC2CCCC(C(=O)O)N2C1=O,3.1770806,-0.61932844
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NC1CCC(CC(=O)O)CC1,-1.2401575,2.5035527
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NCC(Cc1ccccc1)C(=O)O,3.5849893,4.1881695
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NCCCCCCC(=O)O,-1.5694091,2.6558926
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)NCCCCCCCCCCC(=O)O,-1.6574893,3.454991
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](CC(=O)O)Cc1cccc(F)c1,6.690341,8.422776
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](CC(N)=O)C(=O)O,3.9610145,0.24087138
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)O,3.9723423,-0.006472422
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OC(C)(C)C)cc1)C(=O)O,5.1625204,4.1015806
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1cccc(Cl)c1)C(=O)O,6.066142,3.1954336
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1cccnc1)C(=O)O,6.136281,3.0869312
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1cccs1)C(=O)O,4.707866,1.6569957
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1ccncc1)C(=O)O,6.104559,2.9460127
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H](Cc1cn(Cc2ccccc2)cn1)C(=O)O,5.02656,4.9820876
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@@H]1[C@H]2CC[C@H](C2)[C@@H]1C(=O)O,1.6521692,1.3149165
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H](CO)C(=O)O,3.0421705,0.25169098
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H](Cc1cn(C=O)c2ccccc12)C(=O)O,4.953148,4.871772
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CCCCN(CC(=O)O)C1=O,6.5098414,6.0041585
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CCCC[C@H]1C(=O)O,1.4602867,0.9067273
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CCC[C@@H](C(=O)O)C1,0.23700897,-0.40396777
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CCC[C@H]1C(=O)O,2.0892787,1.2271607
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CCN(CC(=O)O)C1=O,7.664216,3.8255682
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)C1,0.2870627,-0.57191736
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CC[C@H](C(=O)O)CC1,0.50267905,-0.23879258
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)N[C@H]1CC[C@H](c2ccccc2)C[C@H]1C(=O)O,4.273835,4.0171647
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)n1c(CCC(=O)O)nc2ccccc21,5.113977,7.90494
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OC(=O)n1cc(CCC(=O)O)c2ccccc21,5.203168,7.919579
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)OCC(=O)O,8.091975,1.4745655
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)O[C@@H]1C[C@@H](C(=O)O)N(C(=O)OCc2ccccc2)C1,5.113167,3.1544747
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)c1ccc(OCC(=O)O)cc1,9.298484,1.3383102
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)(C)c1ccc(SCC(=O)O)cc1,8.940015,8.277406
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)C1CCC(C(=O)O)CC1,-1.020685,0.096920766
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)CCCCCCC(=O)O,-1.6006497,1.6879742
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)C[C@@H](C(=O)O)N(C)C(=O)OC(C)(C)C,2.6634014,-0.27782997
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)Oc1ccc(N2CC(C(=O)O)CC2=O)cc1,2.9814346,4.9391
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)Oc1ccccc1-c1nnc(SCC(=O)O)[nH]1,6.2259164,7.5052958
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,3.5226412,-0.71823335
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OCC(=O)O,8.212745,2.7568352
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N1CCC[C@H]1C(=O)O,4.6290417,3.1410737
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)O,4.8662343,3.5409744
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(C)c1ccc(CC(=O)O)cc1,8.204937,9.249591
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(CC(=O)O)CC(=O)c1ccccc1,5.315184,8.626484
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(CC(=O)O)c1ccc(Cl)cc1,6.21604,8.5331335
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(F)C(=O)O,7.8817887,-0.054860782
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(NC(=O)OC(C)(C)C)C(=O)O,2.7553062,-0.92447406
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(OCc1ccccc1)C(=O)O,7.5291357,1.3822525
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(Oc1ccc(C=O)cc1)C(=O)O,7.1286488,1.4051012
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC(Oc1ccccc1)C(=O)O,7.1860046,0.7281271
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC1(C)C(C(=O)O)C1(C)C,-1.9513745,-1.4215381
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC1(C)CC(=O)CC1C(=O)O,1.6543847,4.8448076
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC1(C)CC(C(=O)O)CCO1,-0.8380222,-0.47766402
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC1CCCC(C(=O)O)C1,-1.2074468,-0.05173459
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCC(Oc1ccccc1)C(=O)O,6.611141,1.0603405
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCC1(CC)CC1C(=O)O,-1.6183764,-1.3488343
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCCCC(=O)O,-1.7964305,1.118648
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCCCCCC(CCCC)C(=O)O,-0.27455956,0.068473436
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCCCCCCC/C=C\CCCCCCCC(=O)O,-1.609621,3.6282313
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCCCCCCCC#CCCCCCCCC(=O)O,-1.1333169,3.521865
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCCOc1ccc(CC(=O)O)cc1,7.541866,9.064158
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCC[C@](C)(F)C(=O)O,7.6247864,-0.9872937
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCOC(=O)N1CSCC1C(=O)O,5.3595304,1.204937
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCOC(=O)N[C@@H](Cc1ccccc1)C(=O)O,5.9916,3.7330484
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CC[C@H](NC(=O)OCc1ccccc1)C(=O)O,6.432214,3.660321
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CCc1ccc(OCC(=O)O)cc1,9.314912,1.7153583
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN(C(=O)OC(C)(C)C)C1(C(=O)O)CC1,1.7707573,-0.51127416
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)O,5.782471,1.8745131
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN(CC(=O)O)C(=O)c1ccco1,8.610254,6.247591
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN(CC(=O)O)S(=O)(=O)c1ccccc1,8.476517,6.326916
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN(CC(=O)O)c1ncc(C=O)cn1,8.575509,5.8675814
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CN1CC(C(=O)O)CC1=O,2.0644188,3.3677146
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)C1CN(C(=O)OC(C)(C)C)CCC1C(=O)O,2.6810372,1.2235894
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)CCC(NC(=O)OC(C)(C)C)C(=O)O,2.0518231,-0.78515714
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)O,5.913464,3.9852858
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)[C@H](CC(=O)O)NC(C)=O,6.7927127,9.105536
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)[C@H](CCC(=O)O)NC(=O)OC(C)(C)C,-0.5013419,2.8521602
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)[C@H]1CC[C@@H](C(=O)O)C1,1.3628085,1.8268231
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)[C@H]1CC[C@H](C(=O)O)CC1,0.8279471,4.246237
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(=O)c1ccc(CC(=O)O)cc1,7.452546,8.732553
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC(C)C(=O)O,7.11726,-0.18878277
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COC1CCCC(C(=O)O)C1,0.12990898,0.3534478
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COCC(=O)O,8.564905,0.6231569
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COCc1n[nH]c2c1CC(C(=O)O)CC2,2.2569182,2.1250968
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cc(CC(=O)O)cnc1OC,6.9768443,9.151872
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cc(OCC(=O)O)ccc1C=O,9.390601,4.189525
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cc2c(cc1OC)C(CC(=O)O)N(C(=O)OC(C)(C)C)CC2,4.78309,6.315929
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccc(C(CC(=O)O)NC(=O)OC(C)(C)C)cc1,5.1833143,6.659894
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccc(CC(=O)O)cc1,7.741551,9.373936
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccc(OCC(=O)O)cc1,9.375554,1.8069382
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccc2c(c1)OCC(C(=O)O)C2,2.4774208,4.6689324
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,6.1711836,7.0663614
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cccc(N2CC(C(=O)O)CC2=O)c1,2.5875723,4.9402328
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cccc(OCC(=O)O)c1,9.036398,2.7003593
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1cccc(OCCC(=O)O)c1,6.5172935,9.072669
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.COc1ccccc1OCC(=O)O,9.299628,1.9883679
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCCC(NC(=O)OC(C)(C)C)C(=O)O,3.3040395,1.262938
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCCC(NC(C)=O)C(=O)O,2.9880173,0.67315805
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.CSCC[C@H](NC(=O)OC(C)(C)C)C(=O)NCC(=O)O,7.066166,4.624737
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H](C(=O)O)N1C(=O)c2ccccc2C1=O,7.2772026,5.351771
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H](NC(=O)c1ccccc1)C(=O)O,6.211777,4.5259213
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@@H]1CC[C@H](C(=O)O)CN1C(=O)OCc1ccccc1,3.6936684,4.54499
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,5.179,7.138703
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-2.004898,3.506732
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](NC(=O)OCc1ccccc1)C(=O)N1CCC[C@H]1C(=O)O,4.1356597,2.9197776
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](O)CC(=O)O,-1.0910952,0.92790157
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(=O)O,3.5501232,-0.3076199
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.C[C@H]1CN(C(=O)OC(C)(C)C)CC[C@H]1C(=O)O,1.7910166,1.1518261
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1cc(C)n(C(C)CC(=O)O)n1,0.19658184,1.7712339
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(C)c(OCC(=O)O)c1,8.913413,1.2909244
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(OCC(=O)O)c(C)c1,9.075629,2.6999636
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(S(=O)(=O)NC(=N)NCCC[C@H](NC(=O)OCc2ccccc2)C(=O)O)cc1,5.321871,5.2812877
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccc(SCC(=O)O)cc1,8.735811,8.197091
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1cccc(C)c1CC(=O)O,8.174997,9.513791
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccccc1COCC(=O)O,9.125319,3.1284869
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccccc1OCC(=O)O,9.2086115,2.3921163
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1ccnn1CC(=O)O,8.108111,3.6982827
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1cn(CC(=O)O)c(=O)[nH]c1=O,8.615125,5.315087
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1n[nH]c2c1CC(C(=O)O)CC2,2.1352677,2.7761254
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1nc(C)n(CC(=O)O)n1,8.052975,3.8494782
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cc1nc(CC(=O)O)c(C)s1,7.9585614,9.295792
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cn1cc(SCC(=O)O)c2ccccc21,8.740761,8.34311
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.Cn1ncc2ccc(CC(=O)O)cc21,7.3220797,8.713489
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.N#Cc1ccc(CC(=O)O)cc1,7.485875,8.705254
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.NC(=O)CC[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)O,6.462858,6.4246006
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(C[C@H]1CCCC[C@H]1C(=O)O)c1ccccc1,3.8046393,5.711467
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(NCC(=O)N1CCC[C@H]1C(=O)O)OCc1ccccc1,5.3683367,2.483056
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1ccccc1,5.6379194,3.3912315
CN1C(=O)C[C@@](C)(c2cc(Br)cs2)N/C1=N/C(=O)OC(C)(C)C.O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,5.759674,3.4612644
