Cc1ccc(CNC(=O)Cc2ccc3c(c2)C(=O)c2ccccc2CO3)cc1,Cc1ccc(CN)cc1.O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2
Cc1ccc(Cl)c(NC(=O)c2cc(C)nc(Cl)c2)c1,Cc1ccc(Cl)c(N)c1.Cc1cc(C(=O)O)cc(Cl)n1
CON(C)C(=O)c1cc2ccccc2s1,CNOC.O=C(O)c1cc2ccccc2s1
CON(C)C(=O)c1ccc(-c2ccccc2)cc1,CNOC.O=C(O)c1ccc(-c2ccccc2)cc1
COc1ccc(CNC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,COc1ccc(CN)cc1.COc1cc(C(=O)O)cc(OC)c1OC
COc1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1C,COc1ccc(N)cc1C.O=C(O)c1ccc2c(c1)OC(F)(F)O2
COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1,COC(=O)c1ccc(N)cc1.O=C(O)c1ccc2c(c1)OC(F)(F)O2
Cc1ccc(NC(=O)c2cc(F)ccc2C)cc1,Cc1ccc(N)cc1.Cc1ccc(F)cc1C(=O)O
Cc1ccc(NC(=O)c2ccc3nccnc3c2)cc1,Cc1ccc(N)cc1.O=C(O)c1ccc2nccnc2c1
Cc1ccc(NC(=O)COc2ccccc2)c(C)c1,Cc1ccc(N)c(C)c1.O=C(O)COc1ccccc1
