,amine_E,amine_ES_root_dipole,amine_ES_root_electronic_spatial_extent,amine_ES_root_molar_volume,amine_E_scf,amine_E_thermal_correction,amine_E_zpe,amine_G,amine_G_thermal_correction,amine_H,amine_H_thermal_correction,amine_charge,amine_dipole,amine_electronegativity,amine_electronic_spatial_extent,amine_hardness,amine_homo_energy,amine_lumo_energy,amine_molar_mass,amine_molar_volume,amine_number_of_atoms,amine_zero_point_correction,amine_N1_APT_charge,amine_N1_ES_root_Mulliken_charge,amine_N1_ES_root_NPA_Rydberg,amine_N1_ES_root_NPA_charge,amine_N1_ES_root_NPA_core,amine_N1_ES_root_NPA_total,amine_N1_ES_root_NPA_valence,amine_N1_Mulliken_charge,amine_N1_NMR_anisotropy,amine_N1_NMR_shift,amine_N1_NPA_Rydberg,amine_N1_NPA_charge,amine_N1_NPA_core,amine_N1_NPA_total,amine_N1_NPA_valence,amine_N1_VBur,acid_E,acid_ES_root_dipole,acid_ES_root_electronic_spatial_extent,acid_ES_root_molar_volume,acid_E_scf,acid_E_thermal_correction,acid_E_zpe,acid_G,acid_G_thermal_correction,acid_H,acid_H_thermal_correction,acid_charge,acid_dipole,acid_electronegativity,acid_electronic_spatial_extent,acid_hardness,acid_homo_energy,acid_lumo_energy,acid_molar_mass,acid_molar_volume,acid_number_of_atoms,acid_zero_point_correction,acid_C1_APT_charge,acid_C1_ES_root_Mulliken_charge,acid_C1_ES_root_NPA_Rydberg,acid_C1_ES_root_NPA_charge,acid_C1_ES_root_NPA_core,acid_C1_ES_root_NPA_total,acid_C1_ES_root_NPA_valence,acid_C1_Mulliken_charge,acid_C1_NMR_anisotropy,acid_C1_NMR_shift,acid_C1_NPA_Rydberg,acid_C1_NPA_charge,acid_C1_NPA_core,acid_C1_NPA_total,acid_C1_NPA_valence,acid_C1_VBur,acid_C2_APT_charge,acid_C2_ES_root_Mulliken_charge,acid_C2_ES_root_NPA_Rydberg,acid_C2_ES_root_NPA_charge,acid_C2_ES_root_NPA_core,acid_C2_ES_root_NPA_total,acid_C2_ES_root_NPA_valence,acid_C2_Mulliken_charge,acid_C2_NMR_anisotropy,acid_C2_NMR_shift,acid_C2_NPA_Rydberg,acid_C2_NPA_charge,acid_C2_NPA_core,acid_C2_NPA_total,acid_C2_NPA_valence,acid_C2_VBur,acid_O1_APT_charge,acid_O1_ES_root_Mulliken_charge,acid_O1_ES_root_NPA_Rydberg,acid_O1_ES_root_NPA_charge,acid_O1_ES_root_NPA_core,acid_O1_ES_root_NPA_total,acid_O1_ES_root_NPA_valence,acid_O1_Mulliken_charge,acid_O1_NMR_anisotropy,acid_O1_NMR_shift,acid_O1_NPA_Rydberg,acid_O1_NPA_charge,acid_O1_NPA_core,acid_O1_NPA_total,acid_O1_NPA_valence,acid_O1_VBur,acid_O2_APT_charge,acid_O2_ES_root_Mulliken_charge,acid_O2_ES_root_NPA_Rydberg,acid_O2_ES_root_NPA_charge,acid_O2_ES_root_NPA_core,acid_O2_ES_root_NPA_total,acid_O2_ES_root_NPA_valence,acid_O2_Mulliken_charge,acid_O2_NMR_anisotropy,acid_O2_NMR_shift,acid_O2_NPA_Rydberg,acid_O2_NPA_charge,acid_O2_NPA_core,acid_O2_NPA_total,acid_O2_NPA_valence,acid_O2_VBur
Nc1ccncc1[N+](=O)[O-].Cn1cc(C(=O)O)c(C(F)F)n1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-690.7116469989927,4.228987122070943,2047.6467067301949,1210.4637785243524,-690.8474971927649,0.13990400621042948,-690.7226259680427,-690.7612872441675,0.09026398516925714,-690.7107029989927,0.14084800621042948,0.0,4.988460895297403,0.15881708885501916,2053.1408582507725,0.12438896976644467,-0.28320605862146386,-0.03442811908857451,176.12239999999997,1258.83594417153,17.999999999999996,0.12892526129413773,-0.38669525486748185,-0.15576573977935634,0.021530298615436684,-0.2857573198506209,1.998766477354909,6.28575731985062,4.265456521630456,-0.18381841473642263,97.33285307322255,80.17641561171322,0.020410687878412236,-0.28252873328759215,1.9987648931160047,6.282528733287592,4.263353152293175,0.6470802732372702,1.359443064797683,0.16744018693570564,0.04357118905044362,0.64261658064002,1.9992197141632615,5.357383419359978,3.314588779733193,0.22332921376919754,83.75366020929552,37.314342107322425,0.05104446514136379,0.8431368096493836,1.9992097141632614,5.156863190350615,3.1066061454990956,0.5198602568622139,-0.7933991585225608,-0.06359317549569786,0.011540930357799352,-0.27454433996531924,1.9997491291338132,8.274544339965319,6.26325565094462,-0.23817896279552947,503.11642530583407,-41.47002880534308,0.01026247524145553,-0.6157022404735467,1.9997291291338133,8.615702240473546,6.605714034138302,0.38986733246659167,-0.733385899052463,-0.1622614215758652,0.009782517714356365,-0.6388886400387312,1.9997120275691107,8.638888640038731,6.629394380592001,-0.1974304884986608,171.8296335267103,152.42804564221964,0.010046889911551287,-0.7028865942787019,1.9996971344531056,8.7028865942787,6.693144811251145,0.4128386424884575
Nc1ccncc1[N+](=O)[O-].N#Cc1ccc(C(=O)O)cc1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-512.154333,10.1383,2016.2852,1172.225,-512.278437943,0.124105,-512.163193,-512.19789,0.080548,-512.153389,0.125049,0.0,3.686,0.19184500000000002,2022.5588,0.10158500000000001,-0.29343,-0.09026,147.133,1172.225,16.0,0.115245,-0.207543,-0.140753,0.01879,-0.24883,1.99877,6.24883,4.23126,-0.118389,163.6208,62.9446,0.0181,-0.16498,1.99879,6.16498,4.1481,0.6384518565135305,1.336612,0.262499,0.04395,0.76377,1.99924,5.23623,3.19304,0.247224,80.8239,33.7998,0.05297,0.84706,1.99924,5.15294,3.10073,0.5103838892385147,-0.788265,-0.018618,0.01032,-0.22699,1.99974,8.22699,6.21693,-0.225488,549.0216,-50.9384,0.01028,-0.60243,1.99973,8.60243,6.59243,0.37838263058527377,-0.758514,-0.132537,0.00884,-0.612,1.9997,8.612,6.60346,-0.194073,161.1206,157.2604,0.00964,-0.70306,1.99969,8.70306,6.69372,0.38719320327249845
Nc1ccncc1[N+](=O)[O-].O=C(O)/C=C/c1ccccc1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-497.30645631983964,5.452001998391299,2444.4868913062755,1270.2907080591042,-497.46257850007447,0.15955622264168592,-497.31581618346695,-497.3517181250743,0.11429441740699255,-497.30551231983964,0.16050022264168592,0.0,2.3014673916322845,0.16300180259479485,2434.715036364898,0.08923799585547794,-0.2522397984502728,-0.07376380673931691,148.161,1182.5434804175975,19.0,0.15019635901433542,-0.48396944907808953,-0.1728003178567762,0.01760653419230681,-0.4606067357420339,1.9988363326425795,6.460606735742033,4.444163868907147,-0.12821099753116122,117.48307674948184,77.99574642136973,0.015785469952215227,-0.3341829968469223,1.9988531663212896,6.334182996846922,4.319544360573417,0.5350928419781389,1.4605618322753182,0.23889323842661858,0.04294086269036443,0.7476981766825949,1.9992636673574202,5.252301823317405,3.2101041269483304,0.21430651628065484,87.85785746809967,32.88653519771677,0.05213120362198817,0.8186134093162373,1.9992836673574201,5.181386590683763,3.1299648860256437,0.4810678661768942,-0.8380465516606075,-0.03631409719797901,0.010292324353535585,-0.23989410622572027,1.9997399999999996,8.23989410622572,6.229861781872184,-0.24902719649544816,526.7733082656573,-43.89485137329743,0.010291823317405075,-0.6186194595015377,1.9997231663212895,8.618619459501536,6.608600802505421,0.36495934226380344,-0.8007144790462742,-0.14250131359565274,0.008939999999999998,-0.6145279280112725,1.9997099999999999,8.61452792801127,6.605877928011272,-0.20533073267832855,173.46195961890774,151.1996836862527,0.009895170465811867,-0.7060846109553367,1.9996999999999998,8.706084610955335,6.696496274168235,0.36075640265574394
Nc1ccncc1[N+](=O)[O-].O=C(O)C(c1ccccc1)c1ccccc1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-689.8954687220482,1.40320207544851,3561.9201041075203,1639.317818460507,-690.131533950058,0.23983707166198937,-689.9085352362131,-689.9509969486064,0.18430884510371104,-689.894524563641,0.2407812300691407,0.0,1.3847853887529977,0.13672196034079084,3638.1334841626167,0.1155228629010342,-0.25224482324182507,-0.021199097439756637,212.24759999999998,1839.268481420862,28.0,0.22677139908988292,-0.04326495982811596,0.012620637544486625,0.024628309792577935,-0.3807349995949811,1.9988615840715134,6.380734999594981,4.357253521659376,0.0073427876605047775,9.992260315823406,135.99009630149632,0.023360389435011397,-0.37452584071513306,1.9988531681430266,6.374525840715133,4.3523122831370955,0.7239195630568525,1.0949131199906983,0.18944262402808548,0.060470893783087454,0.8523472547805326,1.9993,5.147652745219467,3.08788185143638,0.21013686144296603,95.92201017340048,25.635602341428402,0.058418017716319395,0.8858916367344487,1.9993015840715134,5.114108363265552,3.0563871774062052,0.5861734013493434,-0.7150092409257429,-0.24416198655127658,0.010985938073885928,-0.6215805713251719,1.9997015840715133,8.621580571325172,6.610884633251285,-0.23912804626258885,535.7802530731421,-58.18828216329807,0.010658017716319388,-0.617425529464487,1.9997,8.617425529464487,6.607057511748168,0.4506773546717344,-0.7008618613353101,-0.19305642845951632,0.010300292076258549,-0.7012678325860073,1.99968,8.701267832586007,6.69128754050975,-0.1888940384708045,180.23578499081603,140.09930500631037,0.010203955790205315,-0.6975723286429503,1.99968,8.69757232864295,6.687688372852746,0.38854368677743967
Nc1ccncc1[N+](=O)[O-].O=C(O)C1(c2ccccc2)CC1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-536.526034,1.081,2012.0813,1532.482,-536.703827352,0.189013,-536.536225,-536.573229,0.141818,-536.52509,0.189957,0.0,1.5491,0.134075,2052.0542,0.121415,-0.25549,-0.01266,162.1878,1168.518,22.0,0.178822,-0.174038,-0.348342,0.02556,-0.20925,1.99877,6.20925,4.18492,-0.348153,72.8841,163.3063,0.0245,-0.20261,1.99876,6.20261,4.17934,0.7460667086217747,1.181794,0.275053,0.0574,0.85581,1.99916,5.14419,3.08763,0.277192,100.1902,23.4257,0.05679,0.87132,1.99917,5.12868,3.07271,0.5664726242920075,-0.785356,-0.241044,0.01036,-0.61472,1.99972,8.61472,6.60464,-0.253106,496.4419,-19.3296,0.0102,-0.63549,1.99972,8.63549,6.62556,0.40992762743864064,-0.688811,-0.17379,0.00972,-0.68445,1.99968,8.68445,6.67504,-0.178761,152.2607,136.016,0.00974,-0.69142,1.99968,8.69142,6.682,0.41543423536815605
Nc1ccncc1[N+](=O)[O-].O=C(O)C1CC=CCC1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-422.41291598240554,0.69363399274595,1201.4683542017963,1126.6219284565632,-422.5808778984683,0.17038131069662954,-422.4210571293523,-422.4545295132293,0.12876715630716434,-422.4119716059714,0.17132531069662954,0.0,1.4749813579482147,0.12186756821420222,1221.8093261379915,0.13148533067361412,-0.2533528988878163,0.009617762459411896,126.1548,1068.194185117727,19.0,0.1622397873157824,-0.04861208706304061,-0.18495172744053642,0.01937359682549268,-0.30795737891665936,1.9989937643428775,6.30795737891666,4.289590017748289,-0.23574098427485607,26.04784667970182,156.20489389679443,0.016856496108468608,-0.36041427159883666,1.99895,6.360414271598836,4.344607775490367,0.6818532445582554,1.0844120278128606,0.0627446014726126,0.053239258765407686,0.5246920742445713,1.9992975286857546,5.475307925755429,3.4227649026471436,0.21886751375767682,98.5336112931391,23.55407230276272,0.058367987727564345,0.8724021974514704,1.999281293026519,5.12759780254853,3.0699460504780873,0.5568158263385461,-0.7105508380765697,-0.09298549072359391,0.013150820619026005,-0.31195811161963893,1.99974,8.311958111619639,6.299067294989428,-0.23761534185479413,553.8078797777955,-61.94043104881969,0.01037,-0.616061267274391,1.9997099999999999,8.616061267274391,6.605979383108544,0.40774873335024897,-0.7026262572480645,-0.19301902930958992,0.010517299222961614,-0.6703698994326405,1.9997099999999999,8.67036989943264,6.660138835868914,-0.20067738442320712,180.70309474315758,149.52797572095122,0.010098706973481066,-0.7098564514752963,1.9996837643407641,8.709856451475297,6.7000733930084255,0.395705116479852
Nc1ccncc1[N+](=O)[O-].O=C(O)C1CCC(F)(F)CC1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-621.8403086581149,2.6352594536502045,1918.758345582971,1100.1917682835356,-622.0185839809371,0.18061211429808727,-621.8501011161487,-621.8860447823048,0.13487617582300326,-621.8393646581147,0.18155611431459684,0.0,2.2240510152020296,0.14405974200339133,1937.13007598781,0.14798985279309937,-0.29204959479649073,0.003930110789708029,164.15160000000003,1018.4431254041657,21.000000000000004,0.17081965628068232,-0.05419649163893254,-0.18476214350976564,0.019338865276028246,-0.31410108266871345,1.998978143015551,6.314101082668714,4.295784074377135,-0.22581621045379907,26.90996538647437,152.97665219380463,0.016775151307130483,-0.36450165112675803,1.9989381430155513,6.3645016511267585,4.348794642504988,0.6919849755449261,1.1140233195338662,0.06901536913999706,0.052867566490751645,0.5246442567848888,1.9992962855358152,5.475355743215112,3.4231918911885453,0.22067589395029918,97.87642353825115,24.5982737871012,0.05815756979266646,0.874858639799108,1.999276285700911,5.125141360200892,3.067707504707315,0.5445464496476597,-0.720767451885325,-0.08024586376611063,0.013211003959792769,-0.2936201440303929,1.9997400000000003,8.293620144030394,6.2806691400706,-0.23038730560600396,549.2154230102733,-65.76819756882207,0.010459430931672531,-0.6080638045040435,1.9997100000000003,8.608063804504045,6.59789623055682,0.3882585633567588,-0.7115349682417033,-0.1924735568642415,0.010514571754166669,-0.6691641398281858,1.9997100000000003,8.669164139828187,6.658937711089571,-0.20203291255507244,178.15319725819194,150.49203546703228,0.010196571941416084,-0.7111288565176016,1.9996800000000001,8.711128856517602,6.701250427591737,0.3986609522173882
Nc1ccncc1[N+](=O)[O-].O=C(O)C1CCCN1C(=O)OCc1ccccc1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-858.537821844604,9.253035673227593,4010.6560218723994,1767.1627816933071,-858.813108256783,0.2872002238634652,-858.5533240070412,-858.5971419439782,0.22788010216497182,-858.5368778290198,0.28814426936483767,0.0,1.351946500502633,0.13704786070364705,4859.965132797802,0.11422855851935332,-0.25127641922300037,-0.022819302184293726,249.26579999999996,1891.685602404389,32.99999999999999,0.27169810142657047,0.228693018476112,0.01865680954072648,0.024924622669744975,-0.133243171844275,1.998982375398373,6.133243171844274,4.109336078443669,0.05001767633378815,28.193899516606322,134.05960189548887,0.024515042575515237,-0.13307759156291638,1.998991450264836,6.133077591562916,4.109579721608346,0.6977042532833828,0.9918031555428881,0.20866963028382304,0.05810112638036938,0.8112256332182296,1.9992639111981596,5.18877436678177,3.131408934762454,0.19450093888245262,100.77100345828947,24.260027953358478,0.06075938090375414,0.8534221559887439,1.9992906893141669,5.146577844011255,3.0865192664919783,0.6551446338271287,-0.6819565957233595,-0.16537798653704297,0.011100088887593302,-0.5018896442798559,1.9997000728977163,8.501889644279856,6.4910807990999775,-0.23589269856711198,542.9090399963267,-59.241590537422965,0.010822467803496126,-0.6100242621997812,1.9997000728977163,8.610024262199781,6.599501794396285,0.4548107076149018,-0.6728975284818398,-0.18951576782042812,0.010425300679550708,-0.7013161005096733,1.9996700304639092,8.701316100509672,6.691220769366213,-0.2012604641163439,146.07331180041965,154.1097478518926,0.010539702076518774,-0.7188164427154186,1.9996700304639092,8.718816442715418,6.708607165188715,0.6081585186668187
Nc1ccncc1[N+](=O)[O-].O=C(O)C1CCN(C(=O)OCc2ccccc2)CC1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-897.761585714153,3.184729501844965,6253.150440493027,2247.4095495551346,-898.0713714636373,0.31792209410862,-897.7781631223702,-897.8257852621607,0.25372254567780766,-897.7606414038806,0.31886640400638566,0.0,2.7654938248039045,0.13140084038239297,7010.971854250907,0.11703704146187097,-0.2484378818442639,-0.014363798920521998,263.2926,2014.4637850333802,36.0,0.3013453748663827,-0.02928310676203469,-0.23851754527064728,0.016911533573084902,-0.36682185808241463,1.9989300209469505,6.366821858082414,4.350977210206114,-0.2381967852793029,24.910728166509614,155.7269570216874,0.016899130441423584,-0.36683692283466834,1.9989300209469505,6.3668369228346675,4.351007770476993,0.6875485829817244,1.0604562879748116,0.20905220060268537,0.059147240205014634,0.8660630720026563,1.999283777898453,5.133936927997343,3.0755059098938755,0.20918580409941961,98.00598310496224,24.62813196028787,0.059092151031260295,0.8667611939610094,1.99928687687611,5.13323880603899,3.0748697681336132,0.5784892509099678,-0.7030391381955949,-0.2335006791921968,0.010417014734894228,-0.614231520782021,1.9997099999999999,8.61423152078202,6.604111402692855,-0.23421640054390305,561.8302356584752,-69.64892403623926,0.010403920133851182,-0.6150875202428729,1.9997099999999999,8.615087520242872,6.6049667103599745,0.44076024242999007,-0.7021313103284298,-0.19865855461165993,0.010142252715735399,-0.7093663322496836,1.9996799999999995,8.709366332249681,6.6995340864306305,-0.19875980403508722,181.462592926182,147.68067530508145,0.010142253040086707,-0.7095595937284862,1.9996799999999995,8.709559593728486,6.699734231731099,0.4059889026195431
Nc1ccncc1[N+](=O)[O-].O=C(O)C1CN(C(=O)OCc2ccccc2)C1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-819.2707713606253,2.7857850953523067,5736.683988754426,1951.67132399877,-819.5202179425288,0.2566938704287684,-819.2859568280833,-819.3329658789451,0.19449916798591263,-819.2698270062654,0.2576379042197198,0.0,2.3509909359131456,0.13463804237194937,5984.045211557145,0.1204944651520866,-0.25513250752403593,-0.014143577219862764,235.23900000000003,1908.1550430253092,30.0,0.24150827935408278,-0.09717826457640785,-0.357398258043594,0.017528752770266578,-0.37065905814700983,1.9988996620904858,6.37065905814701,4.354234454345116,-0.35729326893007257,24.62640766536412,163.99443561644907,0.017526306171267478,-0.37062923889490595,1.9988996620904858,6.370629238894906,4.354207419295408,0.6190596303678788,1.1520131368331419,0.22958422649708682,0.05655060055848456,0.857977448018739,1.9992796620904856,5.1420225519812615,3.086198407823481,0.22954374631828495,96.03163875142653,25.871082333179643,0.056547279397609014,0.8580770748831157,1.9992796620904856,5.1419229251168845,3.0860997946876476,0.5284802588003569,-0.7137402643400019,-0.23144500431943799,0.01063931105305252,-0.6053403321590026,1.9997100000000003,8.605340332159003,6.594987477506655,-0.23151895322233385,556.1595326239844,-64.74700591773082,0.010638635234023803,-0.6054089054486335,1.9997100000000003,8.605408905448634,6.595055094695893,0.39217931046900895,-0.7341346108092699,-0.2012880711852156,0.010367110496721243,-0.7038529586929998,1.99968,8.703852958693,6.693801838394573,-0.20129767569335824,172.52643552186694,152.16656931268506,0.010367110496721243,-0.7038681932001918,1.99968,8.703868193200192,6.693817072901766,0.3777839517935424
Nc1ccncc1[N+](=O)[O-].O=C(O)C1C[C@H]1c1ccccc1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-536.5270221482033,1.2979451394144759,2523.959922287654,1347.5917857543843,-536.7114529278592,0.18949233802326682,-536.5371500503657,-536.5743254135402,0.1421890726864418,-536.526077366319,0.19043633802326682,0.0,1.533927530348345,0.13554652345017087,2556.800229408281,0.11618075792449686,-0.2517272813746677,-0.019365765525674015,162.18780000000004,1235.3215066753125,22.000000000000004,0.17936449342467395,-0.296383223148462,-0.1808421493271331,0.02072447885673644,-0.34538846741710644,1.9988705756376786,6.3453884674171075,4.3257934129226925,-0.18704988105256054,71.80019266110138,166.865859512469,0.019642142601075423,-0.3557498206884438,1.9988783944815032,6.355749820688444,4.337227678087368,0.6254860693620902,1.263296725376124,0.23351319511203122,0.05511559215468369,0.8444284421638371,1.9992289701191814,5.155571557836163,3.101234814406123,0.23673347098461478,98.76592627918848,26.015473117068744,0.055117271164818696,0.8535707539776229,1.9992289701191814,5.146429246022377,3.0920830047383774,0.5188488586107969,-0.7671086800366641,-0.25094245138644666,0.010395595531023717,-0.6304691922056415,1.9997194243623218,8.630469192205643,6.620353596674619,-0.2504780948795817,515.9305926947699,-30.448792772515223,0.01032132057279524,-0.6304545040179349,1.9997200000000002,8.630454504017935,6.620421577926643,0.39843701694198447,-0.742697124683411,-0.1971563732943593,0.00995723779533974,-0.7015197186337123,1.9996916055184972,8.701519718633712,6.691870875319876,-0.19695503478600526,180.33101587023623,146.72190301917428,0.009927813433018151,-0.7015519908643371,1.9996916055184972,8.701551990864337,6.691934177431319,0.3642993394734422
Nc1ccncc1[N+](=O)[O-].O=C(O)C1Cc2ccccc2C1,-507.265556,7.0658,1279.9632,1000.915,-507.372436342,0.117297,-507.273424,-507.306438,0.076415,-507.264612,0.118241,0.0,4.5491,0.176435,1294.0698,0.08574500000000002,-0.26218,-0.09069,139.1134,1295.301,15.0,0.109429,-0.711262,-0.047392,0.00969,-0.77134,1.9992,7.77134,5.76245,-0.051173,47.5578,183.1243,0.00963,-0.77221,1.9992,7.77221,5.76337,0.42448080553807427,-536.5592902760195,1.4756167889551204,2206.9031559150512,1252.8295234706893,-536.7460161946849,0.19029376281708493,-536.5688649799899,-536.6049981055335,0.14458593330325045,-536.5583462760195,0.19123776281708493,0.0,1.516023425072596,0.1298824893713453,2200.016487167401,0.11781861681469466,-0.24770110618603997,-0.01206387255665066,162.18779999999998,1456.4935289036366,22.0,0.18071905884676331,-0.04692100964748358,-0.26546528346486337,0.018586330072250308,-0.3492761523697453,1.9989491348752593,6.349276152369745,4.3317406874222355,-0.2603240250950213,37.576899694508114,148.9971418889335,0.01770536681180704,-0.3494986037636599,1.99895,6.349498603763659,4.33283959310917,0.6565838656499272,1.1269219580548688,0.2140263152575026,0.05827867815952727,0.860215061374437,1.999270066403306,5.139784938625563,3.0822361940627294,0.21729552483109288,97.87907566608955,24.14724377579156,0.057620004112147856,0.8694405409798096,1.999270066403306,5.130559459020191,3.0736693885047366,0.541978321472681,-0.7246740956466461,-0.23497860250029196,0.010549762123911358,-0.6127822418033502,1.9997099999999999,8.61278224180335,6.602516988646862,-0.2332164194730692,549.0371345264788,-64.08999835271842,0.010496036011724899,-0.6109886294701794,1.9997099999999999,8.61098862947018,6.600786237301136,0.3915071203649081,-0.7180777818832074,-0.20399264701178862,0.010288514445533439,-0.7104768842515987,1.9996863561573175,8.710476884251598,6.700507504681324,-0.20311151398547414,176.9585745029673,149.85520116345626,0.010241210893970702,-0.7097212195138165,1.9996863561573175,8.709721219513817,6.699793652462528,0.393042196198537
